9.991352775188029334e-01 1.015962181359205685e+00 1.087509580792995534e+00 1.648628181795911196e+00 nan nan
1.001183251009258202e+00 1.014618599488841477e+00 1.096342528587207266e+00 1.519374192764947562e+00 nan nan
1.001864537516883313e+00 1.016183186309480790e+00 1.100811898245022791e+00 1.496655688005325890e+00 nan nan
1.001613823339073672e+00 1.013163416779549575e+00 1.125782115694160535e+00 1.459337216576785501e+00 nan nan
9.976011557840889221e-01 1.014945730385431899e+00 1.115351217349970003e+00 1.779890166297318332e+00 nan nan
9.999143465939444031e-01 1.012910011958696677e+00 1.120038402140708600e+00 1.373546930796384125e+00 nan nan
1.000675964785174399e+00 1.013772917761537773e+00 1.100217899498807217e+00 1.513452034406767677e+00 2.539110421841792142e+00 nan
9.966589203613966941e-01 1.012225943771932979e+00 1.123773780401342570e+00 1.550855880133366504e+00 nan nan
1.000952020527143604e+00 1.011828938028596525e+00 1.082045523945216248e+00 1.403950359288390626e+00 nan nan
1.000630803702468263e+00 1.013092131720856104e+00 1.180013534349998450e+00 1.471657992734507481e+00 nan nan
1.001121303301244936e+00 1.014328716930317897e+00 1.099155059672279222e+00 1.286471338608604853e+00 nan nan
1.000450287322137477e+00 1.015362937369464369e+00 1.110307322360834847e+00 1.319400396932522757e+00 nan nan
1.000469018696851231e+00 1.013562237313999415e+00 1.104723389249678389e+00 1.424378188552675173e+00 nan nan
1.000550175130470842e+00 1.009147823580171854e+00 1.108902445956175153e+00 1.470493242359837360e+00 nan nan
9.996116927256137874e-01 1.014110283134472157e+00 1.082577124298516047e+00 1.475070291043247828e+00 nan nan
1.004776346865770442e+00 1.011134744462401924e+00 1.109126013470477234e+00 1.415213304222451729e+00 nan nan
9.988213120534726874e-01 1.011300396101402210e+00 1.110838642272622412e+00 1.316998741370228654e+00 nan nan
9.991505630122325954e-01 1.011728872873801421e+00 1.109369608948062913e+00 1.582160993085410139e+00 nan nan
1.001882975714160295e+00 1.012515431585817804e+00 1.075553717356838135e+00 1.417707616742737375e+00 nan nan
1.001465268798888530e+00 1.018270011677000486e+00 1.105469185156428225e+00 1.320478359940373991e+00 nan nan
9.990969343274780368e-01 1.010055972046483896e+00 1.106466491402910091e+00 1.612275339777799577e+00 nan nan
1.002606296719252388e+00 1.011626074804107489e+00 1.108412579429643996e+00 1.565773810907657548e+00 nan nan
9.966967491165206194e-01 1.015544650518452219e+00 1.092230573467309895e+00 1.523424085122406346e+00 nan nan
1.004892992535491691e+00 1.016534867930648733e+00 1.100667014139726785e+00 1.506808309526921574e+00 nan nan
1.001240944742142869e+00 1.018950002390639931e+00 1.064899766296445893e+00 1.572324344661679474e+00 nan nan
9.980762332384471858e-01 1.010735130181755315e+00 1.117298129201905743e+00 1.317865488500014504e+00 nan nan
9.996079759786292707e-01 1.017463395830399575e+00 1.071017968235716156e+00 1.804872387767923581e+00 nan nan
1.000708000765236694e+00 1.014574976349479574e+00 1.119473635845200654e+00 1.479981303871716669e+00 nan nan
9.986572267654552082e-01 1.011113069896020011e+00 1.112261416776129774e+00 1.616589301206736717e+00 nan nan
9.997591928879745460e-01 1.016457106759707463e+00 1.107779136065651482e+00 1.416180222359493701e+00 nan nan
1.000738832669834766e+00 1.018571152099073007e+00 1.061941384918374531e+00 1.441043128800817863e+00 nan nan
9.997116412216782155e-01 1.012930933983910320e+00 1.114562544219843243e+00 1.538352875490262450e+00 nan nan
1.002528743209390782e+00 1.019805226246292662e+00 1.097307957857438288e+00 1.375817357448828826e+00 nan nan
1.003645317842058571e+00 1.015259955113386958e+00 1.084050066205347385e+00 1.558074338276239201e+00 nan nan
9.995665851352617537e-01 1.015204082201490721e+00 1.121979595340373947e+00 1.543039613508371710e+00 nan nan
1.002001129885616404e+00 1.013487552206910891e+00 1.110964362461589472e+00 1.647347684356694542e+00 nan nan
1.000848636496090904e+00 1.014138688384482956e+00 1.105190624571642077e+00 1.647864533411122157e+00 nan nan
9.995177503407870478e-01 1.013731823110680441e+00 1.104238876734479735e+00 1.420040593286271191e+00 nan nan
1.000051352568849250e+00 1.015006124409366439e+00 1.096398633799548161e+00 1.526118981093078419e+00 nan nan
1.000140949217004360e+00 1.007109138701055118e+00 1.133745225182237082e+00 1.406882483128693018e+00 nan nan
1.002107307629646282e+00 1.009862442813570516e+00 1.126355065128121336e+00 1.352662814649824741e+00 nan nan
1.001634026587102433e+00 1.017460361586387307e+00 1.125881832277420447e+00 1.512936603852892858e+00 nan nan
1.000458547191706682e+00 1.009538618473306837e+00 1.079911447997647489e+00 1.798906053232912861e+00 nan nan
1.002127847678289108e+00 1.017394024400442465e+00 1.100138342358994326e+00 1.439670396247671125e+00 nan nan
1.000315710197090535e+00 1.019086044965616722e+00 1.084214219768256049e+00 1.667373179598027999e+00 nan nan
9.993202621684350584e-01 1.015400345179696684e+00 1.118770505671797810e+00 1.249181385642019304e+00 nan nan
1.002095078663769012e+00 1.018677555576230187e+00 1.093240676889784435e+00 1.554500149581781177e+00 nan nan
1.001392605556511217e+00 1.015877002193748213e+00 1.106653861250220583e+00 1.442399399977384089e+00 nan nan
1.000756332573967899e+00 1.012980482623821343e+00 1.104130502718845719e+00 1.475170146193217402e+00 nan nan
1.000655037331891650e+00 1.011402819907764039e+00 1.102233327110042183e+00 1.574073478526062608e+00 nan nan
9.998730604512606757e-01 1.015528089993813499e+00 1.109090565804061956e+00 1.473884201293717666e+00 nan nan
1.000908943817942376e+00 1.014860449408089060e+00 1.068909486051222046e+00 1.382161509512401354e+00 nan nan
1.000509616563562965e+00 1.015976767055717600e+00 1.114867401807296377e+00 1.447200909493079557e+00 nan nan
9.972827047644423626e-01 1.017714265015944974e+00 1.077355420789384954e+00 1.427645305684653421e+00 nan nan
9.980639592815970795e-01 1.013250675665894995e+00 1.102884447451745631e+00 1.434177626430920949e+00 nan nan
1.002661505935966257e+00 1.011434996624685612e+00 1.092540449457044760e+00 1.441089113699447033e+00 nan nan
1.001232112150643561e+00 1.014480029937521177e+00 1.116976494648162399e+00 1.395151353680423423e+00 nan nan
1.000126222075978566e+00 1.013396871993772042e+00 1.108449331298291929e+00 1.272107838943682179e+00 nan nan
1.001207896377158235e+00 1.009271856195701478e+00 1.102694407956932299e+00 1.325077056016001453e+00 nan nan
9.988917745217282818e-01 1.015921599732231728e+00 1.098244710935732726e+00 1.382813962748610237e+00 2.175155683917616045e+00 nan
1.002395604061282697e+00 1.011839043135477123e+00 1.085261332185391669e+00 1.458575130388245711e+00 nan nan
1.000514822941049209e+00 1.011834047027038608e+00 1.088197240057741988e+00 1.480458811836284028e+00 nan nan
1.001600614598181060e+00 1.013601245940413120e+00 1.069039067142606214e+00 1.530766670559381204e+00 nan nan
9.976941744530050116e-01 1.016947979324822393e+00 1.094451976290882422e+00 1.429846655628320917e+00 nan nan
1.000602074880494685e+00 1.013673493139694459e+00 1.106288889969928357e+00 1.697143323924392266e+00 nan nan
9.976521333328044472e-01 1.015784286380933654e+00 1.095450661108681611e+00 1.449604148747334342e+00 nan nan
1.002959882664500535e+00 1.014795039974116575e+00 1.093109300890823254e+00 2.004291178467898504e+00 nan nan
1.003811870395492800e+00 1.010751543737810731e+00 1.078834680903329346e+00 1.507972537201865970e+00 nan nan
1.002357327190900538e+00 1.011927926231234620e+00 1.131631443853607699e+00 1.538563698924388490e+00 nan nan
1.000661097084998064e+00 1.012548203759826126e+00 1.114164256167879952e+00 1.503731352499994678e+00 nan nan
1.004251452728861294e+00 1.014289024140929696e+00 1.128357784859595592e+00 1.465045882464204974e+00 nan nan
1.002360940060678107e+00 1.010369617832617806e+00 1.109010254899197134e+00 1.338062210071970792e+00 nan nan
1.004697455721703880e+00 1.012015767244298647e+00 1.086725415957010998e+00 1.606126472594742172e+00 nan nan
1.002314323884107683e+00 1.016037085794027517e+00 1.077931082621459868e+00 1.413352919662069551e+00 nan nan
1.001812567595249170e+00 1.013683371526516774e+00 1.115449526184260520e+00 1.518917531750436201e+00 nan nan
1.000497590281887339e+00 1.012059417509121984e+00 1.115865303096681416e+00 1.331998960455349934e+00 nan nan
9.994948073375196085e-01 1.018032422557102024e+00 1.103560525716292151e+00 1.495557390377402651e+00 nan nan
