1.001724209219556405e+00 1.014420778460666028e+00 1.165341022422300865e+00 nan nan nan
1.001828250664493325e+00 1.014676394180874741e+00 1.147343756504259238e+00 nan nan nan
1.002165639061727953e+00 1.015538382909556336e+00 1.119282927443205233e+00 nan nan nan
1.001642597821601033e+00 1.017655660626944014e+00 1.099729226974133445e+00 nan nan nan
1.002065677478792383e+00 1.015834626465094370e+00 1.114162248421268320e+00 nan nan nan
1.002209468716022123e+00 1.016594213759254739e+00 1.122973782829783662e+00 nan nan nan
1.002145679329237149e+00 1.013748329202447618e+00 1.097764190395078776e+00 nan nan nan
1.002007909493733084e+00 1.018013001532745321e+00 1.106756832960326120e+00 nan nan nan
1.001805000116519073e+00 1.019510657155922706e+00 1.097845328504687412e+00 nan nan nan
1.001833379495350229e+00 1.010532188570978596e+00 1.112111349901945268e+00 nan nan nan
1.002243349771043235e+00 1.020022309898789281e+00 1.103693063374999284e+00 nan nan nan
1.001482493228898596e+00 1.012814003471800728e+00 1.087788255984192487e+00 nan nan nan
1.001898383793510927e+00 1.017400165549259272e+00 1.118638016654646128e+00 nan nan nan
1.002612953972380705e+00 1.012568375979313817e+00 1.127979593576847961e+00 nan nan nan
1.002212211587818258e+00 1.013956026316935155e+00 1.106969808001096789e+00 nan nan nan
1.002032405663813019e+00 1.015609890476378618e+00 1.093415582759128313e+00 nan nan nan
1.001923767286505562e+00 1.015019030399194611e+00 1.116560090129718574e+00 nan nan nan
1.001897547385741438e+00 1.019709927332367982e+00 1.096143532749330962e+00 nan nan nan
1.001873872423237666e+00 1.023363605789397113e+00 1.085048743422910134e+00 nan nan nan
1.002630716759538743e+00 1.013807770900634120e+00 1.125447404224058312e+00 nan nan nan
1.001975164228269266e+00 1.017473531100342665e+00 1.111695214043532332e+00 nan nan nan
1.001642873510298903e+00 1.015680830241748600e+00 1.113608724259945504e+00 nan nan nan
1.002235179505156726e+00 1.018398955300151121e+00 1.106275713896258672e+00 nan nan nan
1.002141218686210866e+00 1.011295124217589825e+00 1.160500955910900078e+00 nan nan nan
1.001955211780907629e+00 1.014423408829360884e+00 1.114077453310311050e+00 nan nan nan
1.002167474092998667e+00 1.008777431780746303e+00 1.169451463826039150e+00 nan nan nan
1.002199107906828424e+00 1.013980349161815342e+00 1.151853437498677746e+00 nan nan nan
1.002162875518838980e+00 1.013711038954537180e+00 1.098415478400831979e+00 nan nan nan
1.002576351226233342e+00 1.016149005415933004e+00 1.096356510128898787e+00 nan nan nan
1.002098865489332358e+00 1.013461523558898181e+00 1.119259578681939260e+00 nan nan nan
1.002313749974758084e+00 1.013449646045043284e+00 1.099087742553045199e+00 nan nan nan
1.002173805788989736e+00 1.019868618622433054e+00 1.075221473716146514e+00 nan nan nan
1.002038016641379814e+00 1.013036855169611616e+00 1.108244097386660965e+00 nan nan nan
1.002087257121740071e+00 1.015823321934752776e+00 1.115405282336064285e+00 nan nan nan
1.002211128177329158e+00 1.011748883739935323e+00 1.110812519964464951e+00 nan nan nan
1.002176856538308236e+00 1.014596953292048021e+00 1.096989374089224700e+00 nan nan nan
1.001813938877869736e+00 1.011881825550221992e+00 1.098876045639946231e+00 nan nan nan
1.002597778156088637e+00 1.012779188930410745e+00 1.108138549054995758e+00 nan nan nan
1.002463650956003205e+00 1.014262159223365822e+00 1.120025144943412432e+00 nan nan nan
1.002107233189959867e+00 1.019083622142824552e+00 1.074669187138651338e+00 nan nan nan
1.002218728869721964e+00 1.019539929856602134e+00 1.125341856349911573e+00 nan nan nan
1.002147505920011561e+00 1.013373823119854578e+00 1.123832823804636005e+00 nan nan nan
1.002704300912340418e+00 1.018063652466763447e+00 1.100653143537539291e+00 nan nan nan
1.002169500649993550e+00 1.010716063949326227e+00 1.099640835880902889e+00 nan nan nan
1.002046078485276270e+00 1.023901356771813376e+00 1.156297765837030811e+00 nan nan nan
1.002202445340117265e+00 1.012961459480621107e+00 1.147212389533291299e+00 nan nan nan
1.002575513661475792e+00 1.015904057903579627e+00 1.104206681796533251e+00 nan nan nan
1.001702163867209894e+00 1.012396300916457825e+00 1.077823472064104227e+00 nan nan nan
1.002067638722472509e+00 1.017120781467896418e+00 1.142609846133405771e+00 nan nan nan
1.002383701604706356e+00 1.014126378684741425e+00 1.096186929700827539e+00 nan nan nan
1.002594783151377955e+00 1.014533083993833573e+00 1.135046469992184726e+00 nan nan nan
1.002080318443794971e+00 1.021172701908468206e+00 1.103132660549827504e+00 nan nan nan
1.002222418562869422e+00 1.019477937768672238e+00 1.093842048972883285e+00 nan nan nan
1.002267984334343609e+00 1.013800919285326785e+00 1.139599150707416131e+00 nan nan nan
1.002162700676578089e+00 1.015799534079145916e+00 1.115614882310438594e+00 nan nan nan
1.001925545971509512e+00 1.021277482815155402e+00 1.105659768025975875e+00 nan nan nan
1.001962403912231903e+00 1.007048904832913649e+00 1.116814872779802847e+00 nan nan nan
1.002320807511774436e+00 1.012868168526154689e+00 1.090529516742868354e+00 nan nan nan
