9.959041629096887505e-01 1.002476322069339565e+00 1.042912787951456144e+00 1.257771447095564987e+00 nan nan nan
9.958481636198920350e-01 1.005323709388256548e+00 1.032020728003657961e+00 1.209429204959540538e+00 nan nan nan
9.954174504029769111e-01 1.000947291936467920e+00 1.029121303449445524e+00 1.206219792279414449e+00 nan nan nan
9.960785886396922306e-01 1.000819530374236210e+00 1.044186445459122758e+00 1.210246734078931130e+00 nan nan nan
9.958171850640671341e-01 1.003960940799333068e+00 1.024934274886360130e+00 1.229317719209208848e+00 nan nan nan
9.956491788308858837e-01 1.002619907448981440e+00 1.028613592601823168e+00 1.202688766695953593e+00 nan nan nan
9.955445566041885019e-01 1.002703377424169151e+00 1.028362529245349322e+00 1.207208358619754618e+00 nan nan nan
9.959356541766570814e-01 1.006263254740423996e+00 1.034817576223062474e+00 1.216914019136226210e+00 nan nan nan
9.955065555001468836e-01 1.010276799259692604e+00 1.032854741674236632e+00 1.187981564528758360e+00 nan nan nan
9.955516434846027884e-01 1.000468982647845451e+00 1.040710571466812340e+00 1.239689207327397291e+00 nan nan nan
9.958873914186784360e-01 1.005482225142569908e+00 1.045972505416236542e+00 1.186618020872238111e+00 nan nan nan
9.952992791390815608e-01 1.000720807312181826e+00 1.042984906876338158e+00 1.256271748132051114e+00 nan nan nan
9.955505898250052166e-01 9.981387554597543899e-01 1.036720270720574266e+00 1.221991249137256208e+00 nan nan nan
9.953896453290401736e-01 1.004196228969608917e+00 1.035078883221718149e+00 1.245103317121498465e+00 nan nan nan
9.961918726323220064e-01 9.997239828651777183e-01 1.044213988051316377e+00 1.165057035268995289e+00 nan nan nan
9.955745401374054282e-01 1.003773608747838608e+00 1.042281361476212087e+00 1.229519918418829905e+00 nan nan nan
9.953638941707743104e-01 1.005522435071086518e+00 1.036423834814861111e+00 1.239835728473012599e+00 nan nan nan
9.958956856699774374e-01 1.008037321794644114e+00 1.027609237586625479e+00 1.280989091983008255e+00 nan nan nan
9.957081913496477199e-01 1.003172861482772182e+00 1.029183647535739210e+00 1.219570228973705817e+00 nan nan nan
9.956270861571908659e-01 1.009025794837575374e+00 1.040060828027993711e+00 1.206500707052069021e+00 nan nan nan
9.959395252885510086e-01 1.005000929829479750e+00 1.029534867749919425e+00 1.223523314739274337e+00 nan nan nan
9.960879128521780146e-01 1.003065306746063090e+00 1.044634016771422313e+00 1.210619666509894721e+00 nan nan nan
9.955060682660016314e-01 9.974672557858327293e-01 1.045026666571077012e+00 1.223353724349428351e+00 nan nan nan
9.959230094970393798e-01 1.001010314932511136e+00 1.038607182472695456e+00 1.233062060371318047e+00 nan nan nan
9.956321756844568327e-01 1.004991726604884006e+00 1.039399645439928577e+00 1.195738674397493373e+00 nan nan nan
9.957617223017555252e-01 1.002319239068626855e+00 1.038589330215286877e+00 1.178495980310977131e+00 nan nan nan
9.953537412304981347e-01 1.005944974787641222e+00 1.037035648002390342e+00 1.271783053616557968e+00 nan nan nan
9.959441424759080119e-01 9.988994204793320009e-01 1.037526944173081445e+00 1.251152100040187731e+00 nan nan nan
9.952775177721984168e-01 1.001797735377761844e+00 1.036398939858899748e+00 1.210843507989342926e+00 nan nan nan
9.959039062458888703e-01 1.000258018389120540e+00 1.036825577520367414e+00 1.223941911372959268e+00 nan nan nan
9.955035368712437105e-01 9.999461256926444053e-01 1.041086604509268820e+00 1.238479059256673231e+00 nan nan nan
9.960632161212736868e-01 1.004903652534971492e+00 1.039607278804155932e+00 1.247947555668966757e+00 nan nan nan
9.958903229214861597e-01 1.003307215786460427e+00 1.028086617313540563e+00 1.196937789248225137e+00 nan nan nan
9.958547943294328020e-01 1.003922982558649535e+00 1.039179079236954850e+00 1.228858934753179755e+00 nan nan nan
9.960206200817602884e-01 1.001488631523021144e+00 1.039770017114256317e+00 1.215440571572503181e+00 nan nan nan
9.957516592136562705e-01 1.002539724457306436e+00 1.036823714708760225e+00 1.202306519943671770e+00 nan nan nan
9.957475246946204672e-01 1.009497642179172372e+00 1.036756218836629273e+00 1.209499679589983501e+00 nan nan nan
