9.973319212685861634e-01 1.004225764407594701e+00 1.025563871555471129e+00 1.238666981364994868e+00 nan nan nan
9.970909363707289863e-01 1.000209459986013183e+00 1.024081040025600853e+00 1.182712178013710647e+00 3.090454167781688355e+00 nan nan
9.965596330431807370e-01 1.003568822083096279e+00 1.039940442506096296e+00 1.228749554711628056e+00 nan nan nan
9.972904158358123494e-01 1.000542344902637826e+00 1.032880215858931416e+00 1.225401760351463976e+00 nan nan nan
9.976570007426537323e-01 1.001537990154452329e+00 1.020327940274182499e+00 1.218695437040312690e+00 nan nan nan
9.965400156797626918e-01 1.000318730944825152e+00 1.042577584079916519e+00 1.201189974786416759e+00 2.597072332227142955e+00 nan nan
9.975226828364273102e-01 1.000441031385704171e+00 1.027034585735525418e+00 1.196022630539149034e+00 3.388636126022514627e+00 nan nan
9.967053475851155309e-01 1.005794782645536012e+00 1.029105784477138963e+00 1.198674355857024310e+00 nan nan nan
9.970591316845686114e-01 1.007444270141019116e+00 1.022333147359782313e+00 1.284803277606928695e+00 nan nan nan
9.968327717064380256e-01 1.004748412422786785e+00 1.032678702879272103e+00 1.207322464636857884e+00 nan nan nan
9.975795597820522609e-01 1.007277899407102328e+00 1.028017426718041527e+00 1.186378244498235812e+00 nan nan nan
9.971804517197396800e-01 9.987094998893000231e-01 1.024421402751756860e+00 1.221002729006649856e+00 nan nan nan
9.970966841791493174e-01 1.004963610837481758e+00 1.030604978645009107e+00 1.170973948902341633e+00 nan nan nan
9.975214350760814863e-01 1.002748782185895582e+00 1.046107196491106839e+00 1.160922859840132881e+00 nan nan nan
9.972078282516705361e-01 1.003274124099914788e+00 1.032344231090884357e+00 1.219396638056198690e+00 nan nan nan
9.969556241373198624e-01 1.007279924531628179e+00 1.034773692974048309e+00 1.215815569967776621e+00 nan nan nan
9.969690341449548576e-01 9.985432300003437289e-01 1.041023392502921308e+00 1.189311942051357818e+00 nan nan nan
9.971938086609921648e-01 1.001641494213416639e+00 1.035020705026435950e+00 1.206464372959565656e+00 nan nan nan
9.968180386648554103e-01 1.006544178797180722e+00 1.025245754529106712e+00 1.171459638726392471e+00 nan nan nan
9.971960249399776099e-01 1.005360420797304810e+00 1.027792342166399253e+00 1.285075427805476345e+00 nan nan nan
9.966359462843829009e-01 1.001740048532749672e+00 1.035476930980276267e+00 1.172368951501485901e+00 nan nan nan
9.972403448081292865e-01 1.000873791550652703e+00 1.032335864166706418e+00 1.195272400210297459e+00 nan nan nan
9.964804578104026200e-01 1.003505402975993333e+00 1.027705499775853681e+00 1.205254787068650302e+00 nan nan nan
9.969465493689357860e-01 1.000618707955784670e+00 1.025691382712068389e+00 1.192276799713757551e+00 nan nan nan
9.969012655356970232e-01 1.002842832198624690e+00 1.028061961204849606e+00 1.227121302750930454e+00 nan nan nan
9.965019194385114076e-01 1.002150036276959977e+00 1.031968797767898849e+00 1.184809461936646047e+00 nan nan nan
9.969993638618387388e-01 1.002599596326824827e+00 1.036928174424775140e+00 1.215823288156597570e+00 nan nan nan
9.971003330802082898e-01 1.003992694988813605e+00 1.030141322090190048e+00 1.211830261288074251e+00 nan nan nan
9.972897785076917376e-01 1.001966562932694149e+00 1.027059674822381474e+00 1.199363791761905551e+00 nan nan nan
9.966054028193745973e-01 1.012726794591492396e+00 1.021788714801995734e+00 1.236547463066619557e+00 nan nan nan
9.970312839230799362e-01 1.004880054949240709e+00 1.030562802483590001e+00 1.207144564995379810e+00 nan nan nan
9.970968794451249284e-01 1.006719707434206690e+00 1.028910488733487449e+00 1.222580104415960767e+00 nan nan nan
9.973400170917134933e-01 1.005868726624616905e+00 1.034647852570224069e+00 1.183060325956017289e+00 nan nan nan
9.969646316992373247e-01 1.000703968228856988e+00 1.038198219422988178e+00 1.212726407075353618e+00 nan nan nan
9.973827047794544542e-01 1.000519134491066886e+00 1.038119688517556982e+00 1.183495007520633857e+00 nan nan nan
9.965861693092011864e-01 1.006441763409461121e+00 1.020837721250148045e+00 1.215037498251489767e+00 nan nan nan
9.970578360233013360e-01 1.003432834138416219e+00 1.031186253406912057e+00 1.170999087500979474e+00 nan nan nan
9.969424813100151717e-01 1.002702392278335797e+00 1.028461894899900253e+00 1.196243759428890163e+00 nan nan nan
9.969811339778521520e-01 1.004368117914689496e+00 1.036652072840237970e+00 1.203560796513471809e+00 nan nan nan
9.972710705155055644e-01 1.002213454694014239e+00 1.036224516375580773e+00 1.193203987691387802e+00 nan nan nan
9.969014650996483873e-01 9.991409407885637473e-01 1.030342311368791952e+00 1.211421569585084290e+00 nan nan nan
9.969639300754900013e-01 1.003222077210820240e+00 1.027904691518393365e+00 1.276323535505693219e+00 nan nan nan
9.973572785955268083e-01 1.004507854973208048e+00 1.029234273324280968e+00 1.192770964875902173e+00 nan nan nan
9.965335344674746132e-01 1.006012144162711675e+00 1.023456266421853833e+00 1.235285161332432491e+00 nan nan nan
9.972831007766915778e-01 1.006035557420093651e+00 1.026855401063409445e+00 1.221739563681786711e+00 nan nan nan
9.969681677207654635e-01 1.004855761858231444e+00 1.026092540711977863e+00 1.242790323209097103e+00 nan nan nan
9.972166359262877311e-01 1.003590400120622395e+00 1.034610887784502831e+00 1.173045207263610612e+00 nan nan nan
9.971660431332949326e-01 1.007811285648253952e+00 1.029469901300168910e+00 1.190582901240276881e+00 nan nan nan
9.974687826240521415e-01 1.005960020986480519e+00 1.025702547228140249e+00 1.194545071132594449e+00 nan nan nan
9.970254037584390661e-01 1.002209433847628617e+00 1.027185662830859769e+00 1.188461704207415037e+00 2.659964190775259141e+00 nan nan
9.971190335737304400e-01 1.002967510527332573e+00 1.024696048819924599e+00 1.214867215579842785e+00 nan nan nan
9.974595153280023663e-01 1.007116338334361538e+00 1.030736937513586415e+00 1.185455800054826758e+00 nan nan nan
9.971965223409033907e-01 1.002880358647926684e+00 1.031313616428939373e+00 1.180282521884190139e+00 nan nan nan
9.970720768093869202e-01 1.005050390853415854e+00 1.029850540918707535e+00 1.189653202045533709e+00 nan nan nan
9.965545093731063009e-01 1.001733489141286348e+00 1.042625922086589219e+00 1.215923694556088730e+00 nan nan nan
9.971161073677113906e-01 1.005231751409262353e+00 1.032474612310428252e+00 1.164293235011661487e+00 nan nan nan
9.975702565181729931e-01 1.002230240085255186e+00 1.030670786778201009e+00 1.185488357308670304e+00 nan nan nan
9.967856133572624566e-01 1.002362963941472618e+00 1.030725901469527361e+00 1.194285551865762240e+00 nan nan nan
9.967463200676878188e-01 1.003908374362327827e+00 1.034787154516457974e+00 1.265283404497012487e+00 nan nan nan
9.971858236445091395e-01 9.983753243173899561e-01 1.033041593240091149e+00 1.157185351356962322e+00 nan nan nan
9.973827309904867988e-01 1.005525614601616935e+00 1.035255966272980999e+00 1.214408986275864688e+00 2.885791223082919021e+00 nan nan
9.972966894948975813e-01 1.004386638524132014e+00 1.021570806271448806e+00 1.220546811028681677e+00 nan nan nan
9.973513201298893627e-01 9.987762923902587797e-01 1.048120493263075437e+00 1.204604511006669432e+00 nan nan nan
9.975382432909992714e-01 1.007509539949883459e+00 1.027434420279908611e+00 1.237931464223789746e+00 nan nan nan
9.971109548338494832e-01 1.008466083867221030e+00 1.026244721645815039e+00 1.175856685252038014e+00 nan nan nan
9.968437656562417759e-01 1.003099312908057428e+00 1.031908122991539667e+00 1.160086598788976131e+00 nan nan nan
9.976731101327158679e-01 1.004233901374734561e+00 1.026874028768779645e+00 1.179412099872495734e+00 nan nan nan
9.970654648187220470e-01 1.002247133748668695e+00 1.036643171826347576e+00 1.209118696093293366e+00 nan nan nan
9.969065474156016959e-01 9.997362088062367036e-01 1.031701027649088775e+00 1.201131649475128071e+00 nan nan nan
9.975122697185405674e-01 1.007373923487328460e+00 1.025395607307882262e+00 1.176034308945987927e+00 nan nan nan
9.970511025945469896e-01 1.002621126155196274e+00 1.027575897507231772e+00 1.206645927843333244e+00 nan nan nan
9.974068851925410595e-01 1.007779527787605156e+00 1.029832748054568148e+00 1.179621191912014977e+00 nan nan nan
9.966073978112096610e-01 9.977367694142562637e-01 1.031157308201883005e+00 1.166751242608897510e+00 nan nan nan
9.970800493624454308e-01 1.005959331334990603e+00 1.029789474922690573e+00 1.257892602869801868e+00 nan nan nan
9.974011918842708990e-01 1.002105710466068889e+00 1.027311286511758404e+00 1.170398386528425982e+00 nan nan nan
9.970811484736549213e-01 1.002203308851749686e+00 1.035958205151795042e+00 1.172860055199469009e+00 nan nan nan
9.971870554369132167e-01 1.001872030834484839e+00 1.035649082618396166e+00 1.197904359680217024e+00 nan nan nan
9.969900802874661627e-01 1.001812058201865474e+00 1.037595551246077274e+00 1.147342532502497292e+00 nan nan nan
9.969075556868604027e-01 1.002486981085550122e+00 1.029961666918896901e+00 1.244503781183318614e+00 nan nan nan
9.971349104512103878e-01 1.000162378688777221e+00 1.032093114053070693e+00 1.260007065991651576e+00 nan nan nan
9.972945107096322648e-01 1.007668125699217487e+00 1.028530483586315603e+00 1.279279362121869879e+00 nan nan nan
9.975856915655777479e-01 1.001128297264829436e+00 1.025756312655186964e+00 1.212900326952877528e+00 nan nan nan
9.967911406433799248e-01 1.006082096811149018e+00 1.030937316411231208e+00 1.195289349471764906e+00 nan nan nan
9.965211729457641443e-01 1.007282691493356808e+00 1.030544677410386578e+00 1.242431590143916686e+00 nan nan nan
