9.958265222226990732e-01 9.999913502220045824e-01 1.002807376980848764e+00 1.022534349246889906e+00 1.049614656571623117e+00 1.240059943699349798e+00 1.392202145922586620e+00 1.393368798565915556e+00
1.002915610823295722e+00 9.999943301824718578e-01 1.001974054247304124e+00 1.016356728529920428e+00 1.074389777350324371e+00 1.244409740202381265e+00 1.347475947284080711e+00 1.386749928422194023e+00
9.984822556563434093e-01 9.981114797003454164e-01 1.005484540825332340e+00 1.013970487671103538e+00 1.076401458459287142e+00 1.229375795321297593e+00 1.326424704675639887e+00 1.376666288581080533e+00
1.000067559134771411e+00 9.989162936611490906e-01 1.003445433907552697e+00 1.013289158990880567e+00 1.066582853217483251e+00 1.219709759795892356e+00 1.404171228334923027e+00 1.280095585518172374e+00
9.974098312143320211e-01 1.000116424790337799e+00 1.004528722369035343e+00 1.016944029432784280e+00 1.057392822733651094e+00 1.223017830281276863e+00 1.349211690792459617e+00 1.299601434418826695e+00
9.975178781031085462e-01 1.002204743001951393e+00 1.005586666553448083e+00 1.016251051272820449e+00 1.052715724705872935e+00 1.255999970627555751e+00 1.274729973050790610e+00 1.252912206052356980e+00
1.001802893350090873e+00 1.001121198637398013e+00 1.003050993049558137e+00 1.018005659367590354e+00 1.054742548459933094e+00 1.183774122759077896e+00 1.389672893976669821e+00 1.379158244048076742e+00
1.000626395937519453e+00 1.003604783279483437e+00 1.002577304719547202e+00 1.013647871215157981e+00 1.072184786926440481e+00 1.194881123152179647e+00 1.294032355700890147e+00 1.389105482540867742e+00
9.985473258797166185e-01 9.979338624874826147e-01 1.001664932270264652e+00 1.021908759325439675e+00 1.068120179781647305e+00 1.235048906528070756e+00 1.315798933120442715e+00 1.244930563855634720e+00
9.987782519473757947e-01 9.990733397941983229e-01 1.003259316228695130e+00 1.011239560380236435e+00 1.092394845120391533e+00 1.288322244278597539e+00 1.276440005479660744e+00 1.272635535618755309e+00
1.001525450731128419e+00 9.993151928393172456e-01 1.003456569376224072e+00 1.020795312343204087e+00 1.043351370659742816e+00 1.215321675279405600e+00 1.304742552173538961e+00 1.335368193740952725e+00
9.968048874929826830e-01 1.000253856266114738e+00 1.002904097256580807e+00 1.016260053643154304e+00 1.060151203646630957e+00 1.235039021917760937e+00 1.283389192658743516e+00 1.294382055559843980e+00
9.980995334218489834e-01 1.001750010027083526e+00 1.004024307963389262e+00 1.011170251762653294e+00 1.069691416609082957e+00 1.244014234514274841e+00 1.279588129903204807e+00 1.205312375070722197e+00
9.999898346512251512e-01 1.002607783607447844e+00 1.002959134788004025e+00 1.012042164157425539e+00 1.052850217681574385e+00 1.227666526473958575e+00 1.313720676426262335e+00 1.264034544519416770e+00
9.971859032975532999e-01 9.987036987424113832e-01 1.004299143162676877e+00 1.009015206916558549e+00 1.063510221088888708e+00 1.248065484109781131e+00 1.370234547283372795e+00 1.283148948622980123e+00
1.002084062039834356e+00 9.987311724323695294e-01 1.001918451660168685e+00 1.013806522166955881e+00 1.068389406897176652e+00 1.187936608744588618e+00 1.354834098163687939e+00 1.334887177719008555e+00
9.978962923425825915e-01 1.000887437819792058e+00 1.003211862021653467e+00 1.018771012477376336e+00 1.054106727432978730e+00 1.268170961632569149e+00 1.378128715132863169e+00 1.248214203482385320e+00
9.992303563143007938e-01 9.993830272053478847e-01 1.004239497020279259e+00 1.015377127486447595e+00 1.055677815207353820e+00 1.275663280967107349e+00 1.229906522336340124e+00 1.203995470755722330e+00
1.000195359271135231e+00 1.000430884527190534e+00 1.004523170487279238e+00 1.014577626428930568e+00 1.053327215831913133e+00 1.197683015940763651e+00 1.376707919625367982e+00 1.301644003892955537e+00
9.999919063373725603e-01 9.981441866554593423e-01 1.002746640715259652e+00 1.017625207757472783e+00 1.065262767799084020e+00 1.255470096589240914e+00 1.309578140066076868e+00 1.343303437066530437e+00
9.991565939586317668e-01 1.002404321737064619e+00 1.004467760803563259e+00 1.012519361022795383e+00 1.060193482795421360e+00 1.204552372757995871e+00 1.274257911265401333e+00 1.301116997409441645e+00
9.983390760702407496e-01 1.000574833949535059e+00 1.003727537815719772e+00 1.013667826957281637e+00 1.058261617204789395e+00 1.193689536940247375e+00 1.271756045770773724e+00 1.276362678154174368e+00
9.990229519115483292e-01 1.001875413804390380e+00 1.003150658345207002e+00 1.017416635601928743e+00 1.057720549107962427e+00 1.226611986157935208e+00 1.253527860845589093e+00 1.230526364748194545e+00
1.001014487697565292e+00 1.000802188171209028e+00 1.002427391405724677e+00 1.013792938305203561e+00 1.059081125932931577e+00 1.261972275193156801e+00 1.265519950866105470e+00 1.276199589980249183e+00
9.957774372378787042e-01 9.992361405718808154e-01 1.004880810311460593e+00 1.022598811646237227e+00 1.052507572117005186e+00 1.203375426708769291e+00 1.362080368373857819e+00 1.346353775049776491e+00
9.956179098140137684e-01 1.001965094421026770e+00 1.004383930008479364e+00 1.016198073371626709e+00 1.063234548661767587e+00 1.198970908862560858e+00 1.335077476212669811e+00 1.287399210132099014e+00
1.000589290756252803e+00 1.001187763186730972e+00 1.002967992831247157e+00 1.015231798934548735e+00 1.052772680016968110e+00 1.233971294221250625e+00 1.320140390278321085e+00 1.308706066789560918e+00
9.972683270448775561e-01 1.000875850077329154e+00 1.005426877128686058e+00 1.011280180556257458e+00 1.064855379166264937e+00 1.193385049072745119e+00 1.339087017191288087e+00 1.250721211703031077e+00
1.001445210557994070e+00 9.995355893756039389e-01 1.002132927173722488e+00 1.021303801070821304e+00 1.073396772105442931e+00 1.262744619930298740e+00 1.287062890866945253e+00 1.309803504557116360e+00
9.998638521780243149e-01 9.984758778718859640e-01 1.003243306408665214e+00 1.016721329751506975e+00 1.068235897737609852e+00 1.198441515993369233e+00 1.361988559917101993e+00 1.352842621111182808e+00
9.965835191091219070e-01 9.991650138287294647e-01 1.002564120475083254e+00 1.017273383728156677e+00 1.054971003657803053e+00 1.225180528482403997e+00 1.293433298547046917e+00 1.299376769017799305e+00
9.994866732534682940e-01 1.000461479453368607e+00 1.004723624695595063e+00 1.022260961325500705e+00 1.081926078773065347e+00 1.224832257574971273e+00 1.336759111654806986e+00 1.329812922850896140e+00
1.000397346137045229e+00 1.000978003027899632e+00 1.002642481096742699e+00 1.014744416896514068e+00 1.071469992348663691e+00 1.186578395412439368e+00 1.351979458829027481e+00 1.292148948619761484e+00
1.000137728104546042e+00 1.001219109774846183e+00 1.004210705880427712e+00 1.017205565727784755e+00 1.056381045641408889e+00 1.267050303655218757e+00 1.328580169926972587e+00 1.225409041538427335e+00
1.005109750573247140e+00 9.988893642568479336e-01 1.005133949489931622e+00 1.012498669046655753e+00 1.076711760613801028e+00 1.207854522582219703e+00 1.302452462894100549e+00 1.353841234486836242e+00
1.001573268688471074e+00 9.992707713103233802e-01 1.005302272721309231e+00 1.015808902480376474e+00 1.055479677267502359e+00 1.261006367900148417e+00 1.333238890210424632e+00 1.284163184421751591e+00
1.000048890440387694e+00 9.996765348892886482e-01 1.003478722828753833e+00 1.013009953226062798e+00 1.080642178935659503e+00 1.212141820909927059e+00 1.273434767246961474e+00 1.236962377875843622e+00
1.001538610223656756e+00 1.000148861850902904e+00 1.002356900503826420e+00 1.019570185386762917e+00 1.055575704600336895e+00 1.297748040110482837e+00 1.365198395655959906e+00 1.302106617832101465e+00
9.962973924530389436e-01 9.995420916025991032e-01 1.003779275801857995e+00 1.014378769911871148e+00 1.059303509691391865e+00 1.212083576154637576e+00 1.321800264349259013e+00 1.232767095137761615e+00
9.986316913279386087e-01 1.001666015815469102e+00 1.005836583916164484e+00 1.013458239966938290e+00 1.045819697736642517e+00 1.237396954912578506e+00 1.341801162336757169e+00 1.268161241611508228e+00
9.985220122462915571e-01 9.978688734357989976e-01 1.005833128765446283e+00 1.008809619210026209e+00 1.073860389383945124e+00 1.199209252728461461e+00 1.400850765402887443e+00 1.227498590358568675e+00
9.977546640251412358e-01 1.000003746577669883e+00 1.005520917174808071e+00 1.016421001185497053e+00 1.048266128760588778e+00 1.307435260287031387e+00 1.350317423031016428e+00 1.218152311890694284e+00
9.991248552284075490e-01 9.992017256662492075e-01 1.004711964863102214e+00 1.019636168232797235e+00 1.069327452860132865e+00 1.175779732156350121e+00 1.329750941236709227e+00 1.360693969434116468e+00
9.995372352505588198e-01 1.000373529190692778e+00 1.003161435872169882e+00 1.014765650725252044e+00 1.080456318350278000e+00 1.190718275489773603e+00 1.376197532496152842e+00 1.408587216502377615e+00
1.006485351986703636e+00 9.993622619369393334e-01 1.004794230309358882e+00 1.015252071218618157e+00 1.076480526939610050e+00 1.236661693021263275e+00 1.303989018862684812e+00 1.273216409417289530e+00
1.000283260468631585e+00 1.000054088232579907e+00 1.004348823442392069e+00 1.010490147448330989e+00 1.069591174239890474e+00 1.235206815500862643e+00 1.314239648797860038e+00 1.256992184137257773e+00
9.988745312791430520e-01 9.973246717534030026e-01 1.004716513587927684e+00 1.014673204919306571e+00 1.063745655277087643e+00 1.221693993258826438e+00 1.325977541591424336e+00 1.283526387102973620e+00
9.988824365370722047e-01 9.977264340058545899e-01 1.001976954811983012e+00 1.014364576258046213e+00 1.055736428113757341e+00 1.234104802954788083e+00 1.296907730066889197e+00 1.376497396962251596e+00
9.964239695598208213e-01 1.000665132915334432e+00 1.001994132829573836e+00 1.018684162406313654e+00 1.050174230049260693e+00 1.266255684747950472e+00 1.318349724221651975e+00 1.250338342270459702e+00
1.001468164256378968e+00 9.994516486348417050e-01 1.003550255278951031e+00 1.016809910985896570e+00 1.062178517763229468e+00 1.198117275870203002e+00 1.372819873218587894e+00 1.357828212478452645e+00
9.983900849648570386e-01 1.000471837996137925e+00 1.002713387880501461e+00 1.014547817441336930e+00 1.067465829084568218e+00 1.268278015480627907e+00 1.290035223843816414e+00 1.268399732199798846e+00
1.001983031998070262e+00 9.994122774663858344e-01 1.006868373408933426e+00 1.012375752154022202e+00 1.068443432773091839e+00 1.256117157537493423e+00 1.418587687076448667e+00 1.377394872367519785e+00
1.001127431464457818e+00 1.001025513389365518e+00 1.002581943399426745e+00 1.020373082003448451e+00 1.056517897691130914e+00 1.211523347005167839e+00 1.379332443416884546e+00 1.392870229930858406e+00
9.974649258014096631e-01 9.994677585218738614e-01 1.006201406000433618e+00 1.006479832346105496e+00 1.078205958622390437e+00 1.270307713280440565e+00 1.396050494543144671e+00 1.321709911762978473e+00
9.999556543422971622e-01 1.002194852045810380e+00 1.002677314160796085e+00 1.013620782565476830e+00 1.076789206198742299e+00 1.243462896439855303e+00 1.299943152831401383e+00 1.241121189800162394e+00
9.977565594547370686e-01 9.988323640685954352e-01 1.005898586017324847e+00 1.013356109933290172e+00 1.060506295079898464e+00 1.287358913239928571e+00 1.280131881673872929e+00 1.329588659936595363e+00
1.001499631295423853e+00 9.989174741608488617e-01 1.004155487411486858e+00 1.011104269217732110e+00 1.058504709709038316e+00 1.249915919304496859e+00 1.305871971546104016e+00 1.275529170490518505e+00
9.989173755126654619e-01 1.000681880987979833e+00 1.004286074373006432e+00 1.010788384600752376e+00 1.062040932508241387e+00 1.196222191226282705e+00 1.299376573477898589e+00 1.266339645400215375e+00
1.003231794462847937e+00 1.000391366240573454e+00 1.005045477426129708e+00 1.012096503176395546e+00 1.076730922477751262e+00 1.259629779329789034e+00 1.244162361218676960e+00 1.271096867847889333e+00
1.003110079296029467e+00 1.000838159159324059e+00 1.000981577275110057e+00 1.016494980193510145e+00 1.078915009637113842e+00 1.258421698811844625e+00 1.283766337287092885e+00 1.223317115139518130e+00
1.002945461592029242e+00 1.000538512946766101e+00 1.001823044488173942e+00 1.015033888324330391e+00 1.049965502853176691e+00 1.235281583723469190e+00 1.285586332789043107e+00 1.259087577836454974e+00
1.000771069627369059e+00 9.998835891218391669e-01 1.002914537839747489e+00 1.014121156791868650e+00 1.050124167974197054e+00 1.213631312793632677e+00 1.352062584816863922e+00 1.287574344419258443e+00
9.950974715916647284e-01 1.000140894686669890e+00 1.004057370553626649e+00 1.017978727940170192e+00 1.064112692949043204e+00 1.247266693438614293e+00 1.288953832482985895e+00 1.322625223078073953e+00
9.988944426600023796e-01 9.991795033813795079e-01 1.005006557548117518e+00 1.016981809007565962e+00 1.058230387534765615e+00 1.220157847472289614e+00 1.315412197027324925e+00 1.249568742565902113e+00
1.002209695597057415e+00 1.002055346663803359e+00 1.006291538708647515e+00 1.011001820088055947e+00 1.060794146952704242e+00 1.285274382971366203e+00 1.311930621779844541e+00 1.279727095598303777e+00
9.944210960338606409e-01 1.002536105340346095e+00 1.002664013467764015e+00 1.014388614212446083e+00 1.066429465599097792e+00 1.209946415707055190e+00 1.352294487723144201e+00 1.439590332311226462e+00
9.985152636842788976e-01 1.000639187556519261e+00 1.004048133230026396e+00 1.017790757332345919e+00 1.065831513131144215e+00 1.268513546069684139e+00 1.259999632381284984e+00 1.181052251302203926e+00
9.975575359080970372e-01 1.001461716837103166e+00 1.002436748080576923e+00 1.015681488651938524e+00 1.069247849118804439e+00 1.245031311988680889e+00 1.291142053868411521e+00 1.263373893616971610e+00
1.002317139356830200e+00 9.973299240919091257e-01 9.994777273309456422e-01 1.023945316305507891e+00 1.071065186649894807e+00 1.196829660709086918e+00 1.338160606035217581e+00 1.294124875716545109e+00
9.996147397246269994e-01 9.997534726492248724e-01 1.002670014779422303e+00 1.015413027984771954e+00 1.061375573232229197e+00 1.211954378958138179e+00 1.237368845235889303e+00 1.246776765636445461e+00
1.000289097076345168e+00 9.991898968349276489e-01 1.001699672947139241e+00 1.011339909405156057e+00 1.081606164598423625e+00 1.261418160816324630e+00 1.308566968206674952e+00 1.381667932379872399e+00
9.980746555491655236e-01 9.996080314456736726e-01 1.003467519876962033e+00 1.019640704214792803e+00 1.056495659637197271e+00 1.220509464041392267e+00 1.268500490960930094e+00 1.333089485359710835e+00
