1.001711438033298762e+00 1.006043670214720409e+00 1.033131341402670822e+00 1.083748423380367587e+00 1.048032030495991807e+00 1.131412267243800063e+00
1.001612393887325814e+00 1.008771730423640101e+00 1.027694120118904042e+00 1.123858747189610874e+00 1.048304946292348161e+00 1.213860810416119262e+00
1.002365108028346885e+00 1.007082532871819369e+00 1.021620045944615196e+00 1.149884477454895526e+00 1.028350809437549085e+00 1.175920376916941956e+00
1.001874389601234983e+00 1.007131377637397573e+00 1.024103445228152998e+00 1.112450145441760796e+00 1.022058105292958485e+00 1.128206957036671287e+00
1.002576900434786200e+00 1.002368568742130428e+00 1.032370361746854925e+00 1.097367136652657393e+00 1.033204370644150050e+00 1.205012830133497248e+00
1.002925819547810349e+00 1.008231949241419789e+00 1.020442471410886176e+00 1.108095290603382299e+00 1.031508829747157296e+00 1.081464814569757849e+00
1.002948826846903341e+00 1.009348234592263305e+00 1.029901722042474654e+00 1.087533349123073423e+00 1.058437119926207703e+00 1.188720956440603604e+00
1.001414651945944811e+00 1.006221679696473137e+00 1.026100842443920413e+00 1.139962427556545865e+00 1.062092845820487907e+00 1.197691740331360499e+00
1.002159779887296986e+00 1.007481859036074123e+00 1.023830395258018333e+00 1.097452961635172697e+00 1.029723596625132354e+00 1.166868972940521054e+00
1.001878839399420240e+00 1.007714532750301206e+00 1.025653671032517478e+00 1.092304704911822189e+00 1.017930711557369694e+00 1.163243263434996289e+00
1.002941310914587048e+00 1.005767195433099559e+00 1.029855428180585175e+00 1.120148483746261636e+00 1.051033942373484686e+00 1.144168287935077855e+00
1.002800124213487409e+00 1.004334181287093619e+00 1.032143391529571907e+00 1.109505291646215142e+00 1.039620094908825898e+00 1.110978209434043240e+00
1.001391540270654357e+00 1.008434228899307561e+00 1.024124535015591642e+00 1.139407736453059261e+00 1.029774109476558674e+00 1.182976266005838717e+00
1.002774084972809954e+00 1.007892116956363049e+00 1.026990492026407686e+00 1.098355936280308587e+00 1.084192757052846900e+00 1.078108690465840347e+00
