1.007000421186952099e+00 1.008105299453620152e+00 1.021977400269031167e+00 1.053585181453106312e+00 1.051268257672712592e+00 1.064435875592580238e+00 1.262038867817248500e+00
1.007080068125259631e+00 1.007744691257221215e+00 1.019551077907951964e+00 1.039661993889934077e+00 1.056134877706938591e+00 1.081669728071179781e+00 1.253365445826205793e+00
1.006839314566408072e+00 1.009132556255829316e+00 1.017983778711187837e+00 1.035238213285317510e+00 1.043490391240441184e+00 1.130838428974447529e+00 1.265196698059148916e+00
1.006439253778811826e+00 1.012656030853675171e+00 1.022505743585181870e+00 1.049281766527112358e+00 1.021337950478201861e+00 1.138450371679869066e+00 1.143062893881761966e+00
1.007146412883337838e+00 1.007637631000052769e+00 1.016353082250189388e+00 1.056825640685449708e+00 1.035394117550146209e+00 1.078470024046218168e+00 1.057975504294179636e+00
1.007378165203050679e+00 1.009375533730805241e+00 1.020650257255922622e+00 1.043291754654156245e+00 1.014206481529001724e+00 1.112899801923593168e+00 1.059802157772845144e+00
1.007310255901316953e+00 1.015985608672703266e+00 1.011757968342475333e+00 1.037779937568752420e+00 1.061055492964666724e+00 1.129431998420633354e+00 1.108482389549250602e+00
1.007430415655588440e+00 1.009735434305143453e+00 1.018509887404003056e+00 1.046413881914443955e+00 1.041130552126011466e+00 1.124975144762335066e+00 1.207552188700897755e+00
1.007266221078166657e+00 1.009250730216558756e+00 1.020073826685996998e+00 1.045706306430020494e+00 1.055968994923466964e+00 1.128652178289137886e+00 1.091127968485523070e+00
1.006996677203548796e+00 1.008850148141813730e+00 1.016008015029528311e+00 1.073236884345446729e+00 1.027231288704013146e+00 1.067522928969635077e+00 1.257527025033326140e+00
1.006739877049000365e+00 1.005509282188878029e+00 1.023332863620673994e+00 1.019670014189507423e+00 1.062328501810474446e+00 1.107253810590181908e+00 1.217065287946603735e+00
1.007522684466090057e+00 1.010952222801029032e+00 1.011586898032936555e+00 1.057237967843116966e+00 1.026221928997690380e+00 1.155598645297267968e+00 1.190399550807389462e+00
1.008069676303643414e+00 1.009339960961758154e+00 1.017527602919303664e+00 1.088970791373454094e+00 1.023628582401359788e+00 1.142627873255522619e+00 1.159785756527833112e+00
1.006966543782453982e+00 1.007227244291547530e+00 1.024860469263406904e+00 1.063494226025313294e+00 1.026916696295836928e+00 1.009334212836919153e+00 1.216552810097756510e+00
1.006835996236615571e+00 1.010440304026698044e+00 1.017233307503998097e+00 1.080720340241533961e+00 1.022029915874245853e+00 1.094997247461379164e+00 1.145739925370313772e+00
1.007066583946445437e+00 1.012008242924140156e+00 1.020305170613969414e+00 1.023481954763359791e+00 1.030855323688978142e+00 1.113965231097333364e+00 1.214553151268541464e+00
1.006114472375881475e+00 1.010672601992202768e+00 1.017185145009837033e+00 1.069473072750224851e+00 1.051274828504059178e+00 1.134762737189688231e+00 1.086698540061464158e+00
1.007011557256013878e+00 1.010976385522324161e+00 1.020092683369580033e+00 1.064211988010705934e+00 1.048727552707261923e+00 1.078192170220215740e+00 1.053884394813688896e+00
1.007380558655397440e+00 1.011726409720436148e+00 1.010889827565593757e+00 1.047399964250341764e+00 1.115620280898556693e+00 1.026936147686357437e+00 1.216191318556919088e+00
1.006669467066332091e+00 1.006892510861220558e+00 1.013547174210426283e+00 1.056629117116478556e+00 1.059733325849993690e+00 1.073502187115874973e+00 1.161874943866859855e+00
1.007695000092193816e+00 1.007840032885455095e+00 1.020888188424834198e+00 1.045807754995959016e+00 1.037602640632783180e+00 1.069408513198210509e+00 1.237824600275177156e+00
1.006430043433637955e+00 1.010004525579982548e+00 1.023819799510519601e+00 1.041669454926379856e+00 1.083234612742402403e+00 1.097307340083060634e+00 1.074265186755802626e+00
1.006547577759966616e+00 1.008969668271064712e+00 1.016318512878177094e+00 1.031433450892483616e+00 1.062803779482826450e+00 1.078869487096884683e+00 1.214758095093515733e+00
1.007015026249840961e+00 1.010995688571555640e+00 1.018632755889291364e+00 1.048500397694661412e+00 1.031757271956856847e+00 1.139930391722765002e+00 1.137330540359932751e+00
1.006721476973959195e+00 1.008662076780030503e+00 1.025799087189232850e+00 1.034779054859229941e+00 1.057891260548091905e+00 1.126404255625915285e+00 1.078771983833950676e+00
1.007008449005950101e+00 1.010190638220809012e+00 1.013110393428941380e+00 1.054721209372836643e+00 1.055293274777814094e+00 1.113391327976792855e+00 1.077306705487164340e+00
1.006469645585192252e+00 1.011106076298580403e+00 1.025144201504599062e+00 1.045485602524905522e+00 1.058409008436841159e+00 1.174665319551766229e+00 1.180557579927867362e+00
1.006454277612479853e+00 1.007127514675632440e+00 1.019638152982043966e+00 1.038968268796991890e+00 1.023909923043113679e+00 1.097115976881734234e+00 1.110749522430355185e+00
1.006479359617847846e+00 1.011306276736168019e+00 1.014011192517337179e+00 1.041275182787681386e+00 1.072752137233780489e+00 1.145405444138789974e+00 1.239566443107951166e+00
1.006929805111095311e+00 1.009129571504860268e+00 1.031652460369521185e+00 1.059485774909372680e+00 1.016271576310729063e+00 1.127705388492704630e+00 1.033224874441273311e+00
1.007541992924495533e+00 1.008170591961752960e+00 1.013974271398295102e+00 1.055220858327495126e+00 1.086047393779887127e+00 1.101310577380436806e+00 1.027257344245520176e+00
1.007136472688725748e+00 1.010380074151098651e+00 1.011720089672348832e+00 1.050747220901331991e+00 1.041963277557730549e+00 1.103702398244839733e+00 1.167152533718389673e+00
1.006321328823383210e+00 1.011940987766426492e+00 1.019373956594257891e+00 1.043292983256242312e+00 1.030951333930919533e+00 1.043240152738779125e+00 1.091992569832964666e+00
1.006186807797359251e+00 1.009411257603286316e+00 1.024572628094865712e+00 1.046164874757301799e+00 1.022790981013600220e+00 1.215580560644196728e+00 1.312603442056062164e+00
1.007363772719434669e+00 1.011273969449171695e+00 1.021819646891796829e+00 1.057139182777168118e+00 1.049666511938889268e+00 1.100422064491126006e+00 1.124343862610678535e+00
1.007344415591423514e+00 1.009105417082847733e+00 1.023870846098151599e+00 1.053570682850368812e+00 1.009360251163437638e+00 1.128350694708343038e+00 1.144716518834932417e+00
1.006810544808065533e+00 1.008242357438062564e+00 1.026131628935814222e+00 1.059490790673868421e+00 1.069134970219260738e+00 1.180263972331723421e+00 1.059529303545998058e+00
1.006590044967767605e+00 1.015298959036417425e+00 1.015781805801002857e+00 1.061338875618065947e+00 1.036937070111145553e+00 1.088690228240215330e+00 1.433250547700950950e+00
1.006812738323294987e+00 1.011538834645876683e+00 1.012705332930445623e+00 1.036865819389273247e+00 1.024512685600199591e+00 1.014044664046148903e+00 1.164097485922954922e+00
1.007578897745514235e+00 1.011616069881478008e+00 1.012473878251262338e+00 1.046886845308009573e+00 1.118616695939217864e+00 1.055532945376465470e+00 1.116351051733378119e+00
1.006595944833096112e+00 1.007485083378605983e+00 1.016605055007061109e+00 1.032254127526600396e+00 1.069350928400045753e+00 1.178443455450505217e+00 1.233933011182365203e+00
1.007074735715548064e+00 1.012192266742719449e+00 1.016286586393773561e+00 1.043734870227594147e+00 1.060054195688968637e+00 1.206433633243539028e+00 1.352421243323973288e+00
1.007380209128309501e+00 1.005329215451890024e+00 1.016345501086891812e+00 1.061299064252756219e+00 1.015508311459860424e+00 1.240550132405022321e+00 1.016964548536074542e+00
1.007132094552162016e+00 1.006361187223030917e+00 1.008274075814215021e+00 1.058471804431718732e+00 1.019265964686079995e+00 1.061493574053464783e+00 1.158923646993534673e+00
1.007480849723052296e+00 1.009591704091178377e+00 1.028718050736831868e+00 1.032949079978487728e+00 1.042037102771658397e+00 1.041273578339459993e+00 1.238960203532690540e+00
1.006995289428932239e+00 1.006801589662256635e+00 1.010039138645140611e+00 1.066245245329805469e+00 1.023327130882952130e+00 1.073467061036172066e+00 1.171788964367307617e+00
1.006550481036980749e+00 1.010185040852359828e+00 1.008881242602496675e+00 1.054716897752941751e+00 1.040086222580702158e+00 1.184368548384242992e+00 1.287750983429794438e+00
1.007079677830129860e+00 1.011492560079521486e+00 1.013033221830839103e+00 1.044518017034444801e+00 1.073425035743964306e+00 1.175180485847535206e+00 1.021619765143354730e+00
1.006732669596647423e+00 1.008454204609678273e+00 1.018992632678743293e+00 1.044155216604678582e+00 1.057778134962582106e+00 1.077396753129365115e+00 1.248296654640689507e+00
1.006882431194682015e+00 1.008484878795414597e+00 1.011660085274914911e+00 1.041886851337931130e+00 1.039947303826058045e+00 1.124895312844479189e+00 1.068451148882132218e+00
1.006832395069150898e+00 1.011907477260652888e+00 1.014301275247715184e+00 1.051690959861270702e+00 1.041340677184546815e+00 1.076074984186686567e+00 1.108017249738011190e+00
1.006818761881951296e+00 1.009089242578472323e+00 1.017971728329515768e+00 1.063554779623551605e+00 1.020940338045884577e+00 1.083669585616662712e+00 1.231320488199664220e+00
