1.003864830365276850e+00 1.019848685902740915e+00 1.037217452970560894e+00 1.145118848371929676e+00 1.173530340847900311e+00 1.275521166751685254e+00 1.697770904139786818e+00
1.003843461237075241e+00 1.020360247458740766e+00 1.062975394504012350e+00 1.129558440974225642e+00 1.207603030029093416e+00 1.241099476098438625e+00 1.573879626710680935e+00
1.004131251073118847e+00 1.022821506312212136e+00 1.039048553179419576e+00 1.135212732402023139e+00 1.236208939895752090e+00 1.325490586822764438e+00 1.758206254820989800e+00
1.004373214377567880e+00 1.018544878996960446e+00 1.046709417293772315e+00 1.121902220660843330e+00 1.193445191029694152e+00 1.167753467454834437e+00 1.446873339806922010e+00
1.004025883975651734e+00 1.012960584972350864e+00 1.046479278198316987e+00 1.130996885510883843e+00 1.263756703676621518e+00 1.338157416773366526e+00 1.538118548486061110e+00
1.004272329988207701e+00 1.017783886566004048e+00 1.047717711184845246e+00 1.113501584616127582e+00 1.166731124147182941e+00 1.268750229037562072e+00 1.740631904335919522e+00
1.003511149747632114e+00 1.020837616070259024e+00 1.040552847895736210e+00 1.106165537135346488e+00 1.175188229914648996e+00 1.355995768550397385e+00 1.797199253013017861e+00
1.004567652608300943e+00 1.016255859972062359e+00 1.056776439833256642e+00 1.122564992110728577e+00 1.151950830139484516e+00 1.231956677808992984e+00 1.532979194317125371e+00
1.003655460781053721e+00 1.018625639629920032e+00 1.051040790000218772e+00 1.099055849469767088e+00 1.153978618963955594e+00 1.229504089295750724e+00 1.690298164024160776e+00
1.004384972390435893e+00 1.018652611085414605e+00 1.038368433395394641e+00 1.110525809588449819e+00 1.168499902468471907e+00 1.334095609988328768e+00 2.181072102894667353e+00
1.003722305363873080e+00 1.017726163433527287e+00 1.056896251197582792e+00 1.087545869104770802e+00 1.197118106695308715e+00 1.337373625735707838e+00 1.753691945790077034e+00
1.004092094987523387e+00 1.026150342028298024e+00 1.042675982055935258e+00 1.087046873457772955e+00 1.202158436994194446e+00 1.289280828601891304e+00 1.753467765383056376e+00
1.003882086641439964e+00 1.021007770405611748e+00 1.052890770850161140e+00 1.114257228629349283e+00 1.189185438358160596e+00 1.341909852848891083e+00 1.837783963804228371e+00
1.004540670958467441e+00 1.026124994565743576e+00 1.029337302109133878e+00 1.139214869283022180e+00 1.262932715318294763e+00 1.301345127986690109e+00 2.017432631862523085e+00
