9.947889610925756410e-01 1.047592896546317709e+00 1.169772387258131374e+00 1.237668578116231544e+00 1.186029313737326119e+00 1.228476034864622424e+00 1.354871855607590714e+00 1.753563090393986279e+00
1.005094323618180407e+00 1.044392903971205877e+00 1.145162845069903401e+00 1.198004236338179984e+00 1.254187063797606694e+00 1.257960733562235589e+00 1.457388283971724485e+00 1.724405553351278764e+00
1.009806210649125457e+00 1.051343711761407951e+00 1.119256033493945424e+00 1.158687703867483654e+00 1.218035537656845246e+00 1.195195716954853715e+00 1.120647591541064081e+00 1.796814216095685923e+00
1.015011065998720152e+00 1.044811357037911392e+00 1.111258823224028580e+00 1.156741470653267712e+00 1.193850286115292647e+00 1.123174915574213673e+00 1.120157892531295163e+00 1.136429038040232209e+00
1.017087048837233665e+00 1.051513956976367181e+00 1.107344892739965392e+00 1.136173791113983311e+00 1.161890518774818304e+00 1.170191253828313460e+00 1.222963329651097109e+00 1.168522879888094224e+00
1.019672029616952358e+00 1.053393136419480625e+00 1.088951844784174394e+00 1.100010071846858839e+00 1.159118671380528598e+00 1.173699612070524756e+00 1.085407902256833701e+00 1.131625652234914625e+00
1.019570103624489299e+00 1.051969034158149796e+00 1.129035676427397217e+00 1.103907344172702309e+00 1.110098153284724720e+00 1.123170267887422913e+00 1.147967609493015573e+00 1.360365085559733123e+00
1.020857140750020653e+00 1.047802074801615690e+00 1.082936933495955545e+00 1.102991365327678830e+00 1.087646950110034760e+00 1.099132419725449061e+00 1.079534555293367282e+00 1.178022547232280726e+00
1.020853781452620845e+00 1.047015015401209448e+00 1.129287500458061588e+00 1.133989212114432155e+00 1.125171466778152940e+00 1.092150777617631796e+00 1.155177838044159078e+00 1.064843587976062711e+00
1.019917635148513080e+00 1.055462160827561391e+00 1.101532492994984125e+00 1.090114321128361263e+00 1.109227572276168416e+00 1.089767574179861143e+00 1.094818674938596414e+00 1.101163974293120962e+00
1.021995205434574672e+00 1.052985768069506056e+00 1.077360057876233235e+00 1.137599392530241227e+00 1.082862747329196296e+00 1.089694368427175375e+00 1.083933034793266525e+00 1.119090161305395625e+00
1.021283228078784688e+00 1.045356491806564536e+00 1.109407249304409371e+00 1.108696600739411231e+00 1.088395193392260207e+00 1.076968226872973000e+00 1.103352466406177790e+00 1.103543631606899167e+00
1.021348909058592991e+00 1.047801481477742991e+00 1.101585029399093862e+00 1.167469172178402737e+00 1.120201983677995283e+00 1.090687886399177797e+00 1.141285428085183185e+00 1.090857772601007358e+00
1.023292941835800329e+00 1.053323529654630164e+00 1.089415302475844394e+00 1.136475973008503226e+00 1.079846623320734889e+00 1.186158209580221445e+00 1.090756205534485268e+00 1.095645257025578356e+00
1.021907804842971279e+00 1.048015846984565513e+00 1.092625511055669962e+00 1.088491487256090684e+00 1.136414611160132315e+00 1.093646009445518485e+00 1.102037483996144429e+00 1.169434756573490164e+00
1.022464190301769493e+00 1.047131351066397764e+00 1.103179983966922739e+00 1.074205884707179814e+00 1.113134088607163896e+00 1.120027602735476746e+00 1.091038448797039262e+00 1.112187923583226157e+00
1.021458384154549259e+00 1.045608373831286908e+00 1.106093146273264161e+00 1.105659811181093577e+00 1.112263220660695273e+00 1.112234539693455204e+00 1.111567970645100267e+00 1.104801124785362632e+00
1.023181553294194579e+00 1.053385799021425928e+00 1.099327473484395412e+00 1.105620034810738561e+00 1.099710885170598784e+00 1.105974275770956528e+00 1.137870091411039786e+00 1.104156214268694480e+00
1.021294108501277220e+00 1.049484122389146012e+00 1.089656685790920898e+00 1.114500514880464088e+00 1.108617812425741533e+00 1.119783324674078262e+00 1.080053562569237791e+00 1.107305586869693936e+00
1.021740485034752455e+00 1.050735971894787735e+00 1.115002677148946741e+00 1.084070486007101985e+00 1.080778864761604119e+00 1.104736410413455605e+00 1.063643221764748903e+00 1.103093107976437004e+00
1.020937344762329557e+00 1.050766423902520508e+00 1.094138931940696224e+00 1.109034380133671949e+00 1.115758357783744437e+00 1.109578115094161044e+00 1.258974211516557862e+00 1.086157725381217576e+00
1.021951926845663383e+00 1.047687428224835182e+00 1.097491913635524341e+00 1.089521688178387349e+00 1.080890995388187337e+00 1.119650071428865523e+00 1.107368297642966182e+00 1.088954054095641277e+00
1.023796373149991723e+00 1.052463123696604441e+00 1.112169291648761771e+00 1.087276761119555735e+00 1.084728352696692433e+00 1.157643498466029319e+00 1.215827814196586587e+00 1.091617770244040830e+00
1.022572519134295810e+00 1.051882535002332197e+00 1.095773615997380102e+00 1.078031570251644533e+00 1.096277159934703649e+00 1.086980406990228021e+00 1.089266938005779339e+00 1.108600152328258037e+00
1.023010384664497785e+00 1.048016914363026464e+00 1.078805446440562976e+00 1.109388085633449261e+00 1.117032862406776683e+00 1.093077317977326768e+00 1.102496775358464243e+00 1.053114700103363166e+00
1.022215061558023219e+00 1.053375953157114964e+00 1.107731874498184332e+00 1.121997291141904718e+00 1.078997461229635801e+00 1.130454070036842174e+00 1.111630596456481213e+00 1.119369998966669666e+00
