1.466346587368507670e+01 1.422839493830577240e+01 1.375702477296572823e+01 1.323174906979871324e+01 1.261852818617991545e+01 1.187899309113933732e+01 1.102127376151408811e+01 1.007228450607453318e+01 9.088478711581796432e+00 8.130835253023141362e+00 7.209032199178053268e+00 6.320530247056666440e+00 5.491380800074472823e+00 4.755539640516435185e+00 4.107530267913005240e+00 3.546468155325819716e+00 3.115642133411721915e+00 2.772189290732089528e+00 2.445838519267118372e+00 2.144792758791108422e+00 1.856474156123799180e+00 1.578986492899139060e+00 1.339214146286521911e+00 1.130152037151824995e+00 9.524562216137305581e-01 8.061270093814604243e-01 6.904276159357002340e-01 5.941393184059466925e-01 5.178344866878253905e-01 4.619741087007705471e-01 4.278622542465351786e-01 4.063208449632079722e-01 3.700277776540545349e-01 3.316823422073593153e-01 2.925394673423372671e-01 2.478518934599778789e-01 2.078031676219787849e-01 1.740977845099692389e-01 1.531704971569956553e-01 1.361841197028344219e-01 1.176521792593953064e-01 1.008319898096639994e-01 8.702419026599204910e-02 7.611101094656178012e-02 6.771863405389971780e-02 6.100675468289270403e-02 5.577983180238275246e-02 4.909251146377448249e-02 4.116798531235260628e-02 3.385345047449746930e-02 2.889601674560325628e-02 2.468585384943769098e-02 2.220178613720025923e-02 1.935195198974980213e-02 1.630811348337990116e-02 1.417605246458755741e-02 1.306002128949830532e-02 1.182821598994208967e-02 1.093983354009505325e-02 9.453957703463775758e-03 8.185393041714131290e-03 7.179188140903175822e-03 7.029983242297914436e-03 5.666528770645920879e-03 4.150275421486755364e-03 2.824676423391079931e-03 2.213248702252992861e-03 1.705177906411135163e-03 1.239844516907125539e-03 8.671246893139320389e-04 6.020882826356982378e-04 3.880751541446900545e-04 2.229518355754343513e-04 1.271037073813511328e-04 6.517390036433200770e-05 4.798672387757384037e-05 2.732013074065240730e-05 1.834817284969326599e-05 1.046357504581351423e-05 5.626685623710120975e-06 3.263775341726527906e-06 1.784313962136545569e-06 9.063372790042767001e-07 5.346092508968345934e-07 3.236996977604708713e-07 2.294183656575801292e-07 1.844255527353403797e-07 2.301935958640355618e-07 2.020021430721515639e-07 1.162451960362595243e-07 1.324385675982925934e-07 1.848993245813343860e-07 2.195604627326273540e-07 2.874064243674521593e-07 2.838735622243057766e-07 2.558285883394476017e-07 1.642119956151964000e-07 1.327814289995324352e-07 6.405511393042970670e-08 3.814452741650393406e-08
1.509767172192019835e+01 1.443886189420498489e+01 1.368851508252893900e+01 1.289353375176351335e+01 1.207173078738217953e+01 1.122975693576699463e+01 1.037612024644376518e+01 9.512797791879659570e+00 8.656458292256791864e+00 7.866992017535983983e+00 7.125759935877021611e+00 6.402912731002545321e+00 5.711810970087525696e+00 5.054719927721404993e+00 4.448901859405228976e+00 3.911677593546669662e+00 3.427860269894038581e+00 2.997626074699205390e+00 2.589244465358704339e+00 2.200859264940218551e+00 1.847643825640252757e+00 1.546192392186090947e+00 1.290763984405995268e+00 1.090501326568650065e+00 9.322453335030003174e-01 8.093949205509245459e-01 7.121718488702485361e-01 6.371542592916510372e-01 5.797007144356817188e-01 5.312336136848131440e-01 4.835947642258928703e-01 4.362684635855472726e-01 3.836503997708132219e-01 3.330120709902915088e-01 2.854217552520080248e-01 2.464809904625968329e-01 2.157289486378922705e-01 1.917230463177022060e-01 1.680195656542143867e-01 1.515916915298347878e-01 1.308257094371617912e-01 1.136585365150520610e-01 9.562878096895516267e-02 7.922318503921557675e-02 6.706403495019948313e-02 5.801009922287490850e-02 4.989192285046536307e-02 4.474806335816558511e-02 4.031360880755667508e-02 3.717908398304721473e-02 3.268838342824277599e-02 2.882834758137174658e-02 2.574282771231357556e-02 2.377979480003402507e-02 2.032799542880552035e-02 1.727736639137974345e-02 1.515246956233925330e-02 1.278131138364835620e-02 1.152919008364320860e-02 9.899945673034026353e-03 9.319743378601192188e-03 8.358838050957757490e-03 7.222431986403082121e-03 6.629984758762872202e-03 6.197128338224544390e-03 5.259984563905631925e-03 4.167670284908159620e-03 3.318047189126257807e-03 2.589702021791736967e-03 1.735518430108461780e-03 1.178389309496850196e-03 7.306644588018677096e-04 4.454142063225033409e-04 2.515077324177037322e-04 1.415595493331315592e-04 6.871264966519908082e-05 3.386525281269492734e-05 1.744728348572934442e-05 7.617212695329557321e-06 2.905804744909463977e-06 1.012373443938687154e-06 3.926052487868346205e-07 1.413900464605343071e-07 1.021177175940166694e-07 7.518142380128684433e-08 8.811346524717512843e-08 1.001659034869012500e-07 1.150770855173488737e-07 7.941147744591036247e-08 5.217005637124506587e-08 5.123689635429918192e-08 4.926630963892079202e-08 4.172015426958864547e-08 3.333902405922272321e-08 3.500670102246883706e-08 2.161478122491082048e-08 2.291495661580583641e-08 1.976298849785462204e-08 1.010117019594109777e-08 5.507252187720459408e-09
1.445899563856429815e+01 1.404636712134082721e+01 1.351619701140137231e+01 1.288130012079718156e+01 1.216380049534304675e+01 1.138111105547425339e+01 1.055917025927755049e+01 9.725781662056734334e+00 8.895821800070773833e+00 8.031724804054093170e+00 7.177910471816717042e+00 6.329838294629932527e+00 5.523270063811319908e+00 4.779752511825238415e+00 4.131540924577620011e+00 3.686761287140844612e+00 3.343137805889538683e+00 2.998541519455882209e+00 2.666265685362485538e+00 2.329553414462464112e+00 2.032051521892307200e+00 1.750044925889977065e+00 1.489580559915949731e+00 1.265747371334300375e+00 1.076404794784444396e+00 9.324830887140916902e-01 8.086684316243507586e-01 7.064961017946954636e-01 6.169442867258481122e-01 5.479421969723862196e-01 4.879914675595271589e-01 4.265378757723051195e-01 3.711558960881417013e-01 3.198903335387593416e-01 2.724246486390698441e-01 2.316788891986181209e-01 1.970195475528940809e-01 1.671520464868599953e-01 1.483101424378027722e-01 1.303721201244067707e-01 1.179084072850524467e-01 1.038066622692298546e-01 8.978205930148513980e-02 7.571832109590891091e-02 6.564539220111861861e-02 5.771659480994782709e-02 5.040733667605411250e-02 4.581279727044457184e-02 4.134048362145797961e-02 3.855760253213162680e-02 3.440188761440278464e-02 3.067478371163385661e-02 2.791714111949554142e-02 2.367204899603972401e-02 2.040143848304826549e-02 1.693852604723362562e-02 1.287103685424388806e-02 1.210779810681478566e-02 1.012817042022869443e-02 7.905277547070453659e-03 6.316350826243965697e-03 4.802376073378429762e-03 3.583296021173390002e-03 2.730907313922173278e-03 2.252365322829748707e-03 2.056165802354436353e-03 1.827399149267576331e-03 1.725961686987716962e-03 1.562815653495537149e-03 1.392665081334127763e-03 1.060152925166944543e-03 8.065987224607537153e-04 6.004864173087591734e-04 4.769736475236031523e-04 3.198945998316895102e-04 2.309581672150135846e-04 1.835391556381462297e-04 1.376939753171188812e-04 1.023728929558659085e-04 6.771429270313012133e-05 4.835358593484289757e-05 2.902758017392674520e-05 1.484291025891180763e-05 7.689921835351346262e-06 3.216587513436528339e-06 2.007384303939569561e-06 1.668936908349619064e-06 1.360659766224402434e-06 1.463648193395071059e-06 1.797896260893607859e-06 2.057640260557630520e-06 1.796570708651248402e-06 1.843415995289416444e-06 1.443578185436681477e-06 1.264504996037288553e-06 9.969446030957456930e-07 7.144414000123768785e-07 5.269923285650569599e-07 2.435605575305171173e-07 1.114898349932188112e-07
1.500433851771045823e+01 1.458534032878041131e+01 1.402103639004361035e+01 1.333547206784774275e+01 1.254675085681518176e+01 1.167278498262948183e+01 1.072250366565993573e+01 9.725035460927159647e+00 8.714273632809964809e+00 7.728646135365734970e+00 6.814285600208912719e+00 5.964730694090341956e+00 5.233413221105604585e+00 4.609490894134548711e+00 4.086164090547469208e+00 3.633299360380996657e+00 3.249783812571720443e+00 2.912441243657288847e+00 2.583362345863389642e+00 2.266198904873999442e+00 1.973570453849783135e+00 1.697639751174011780e+00 1.453198291104827788e+00 1.243012721367786622e+00 1.052297156509673481e+00 8.938650088852366782e-01 7.640406466178985001e-01 6.769181853885459788e-01 6.212845452561042148e-01 5.620678572581858656e-01 5.141734387818517327e-01 4.557746762458248502e-01 3.980905792718287262e-01 3.438829811529334757e-01 3.003564569044394061e-01 2.577034597725078591e-01 2.223397550310979021e-01 1.911075220398870678e-01 1.683155830206807813e-01 1.483841586495810994e-01 1.310641454987220844e-01 1.132023041248107487e-01 9.642872204434652095e-02 8.276663064120315383e-02 7.235566942326779327e-02 6.064732297127328753e-02 5.458672853851692652e-02 4.635697269282169214e-02 3.974102617818951050e-02 3.489759219287098119e-02 3.058526669306404697e-02 2.757208470382570276e-02 2.177476207933947555e-02 1.747057038843815094e-02 1.424154637968965027e-02 1.047056685611047304e-02 9.148137143228696894e-03 7.480994671432222680e-03 5.971689095447515853e-03 4.898379341703468920e-03 3.935918631706647984e-03 2.887008243710764178e-03 1.990978771612223353e-03 1.459572974878231653e-03 1.206473614301553643e-03 1.153309195812090432e-03 1.028565166761325617e-03 9.547739797900090149e-04 9.366436667397509989e-04 7.985451053340714405e-04 6.824190808777600824e-04 5.215024617910081787e-04 3.774506300036286244e-04 2.755850263809674094e-04 1.995152407671359814e-04 1.446691224815215276e-04 1.023972229436828857e-04 5.343317440990663706e-05 2.926527872083891824e-05 1.590874129509343559e-05 9.348273782556236272e-06 4.932577888795354034e-06 2.614110829273553409e-06 1.861208453919283933e-06 1.463989161211502694e-06 1.382433748451975843e-06 1.633397929670958839e-06 1.767881233734824426e-06 2.716805508031059054e-06 3.764201378802867398e-06 5.642476099430670927e-06 6.542511550408036321e-06 6.664291042457658879e-06 5.095775189424083223e-06 3.736379838857937065e-06 2.987911557540133543e-06 1.439136056016018288e-06 9.581969523341872658e-07 3.921967932863557848e-07 1.800251182546011933e-07
1.480341197192204028e+01 1.414636609696752956e+01 1.340953612320162947e+01 1.263078436257427484e+01 1.182904913204190578e+01 1.100632102203288909e+01 1.016932460335294763e+01 9.318113960991109224e+00 8.466214718308609832e+00 7.632193915747686574e+00 6.820209235179191865e+00 6.035036065083180468e+00 5.271411935155106754e+00 4.569981982894338657e+00 3.949699452760567109e+00 3.440137462638909849e+00 3.008088530738546762e+00 2.657630228085291257e+00 2.349074679213781547e+00 2.074169489160194058e+00 1.803359630785011269e+00 1.534949004900922676e+00 1.287279192966648056e+00 1.077760454996514961e+00 9.002744924015853023e-01 7.590282568494064463e-01 6.478564215461952713e-01 5.795470793900998618e-01 5.372794806642378074e-01 4.973246494711429100e-01 4.576268796499657343e-01 4.140277291927731418e-01 3.704566033357341026e-01 3.309062573362038240e-01 2.888637894306446130e-01 2.499278400178672477e-01 2.126988865102869275e-01 1.910428276477251774e-01 1.749547164279340594e-01 1.548385666754343581e-01 1.381517985239027191e-01 1.224833542728664404e-01 1.067224441248985634e-01 9.348871682658294047e-02 8.021342302368957011e-02 6.671005116785279354e-02 5.605302212939654999e-02 4.817183272403395555e-02 4.343593748475346739e-02 3.876813187041522335e-02 3.460054618189482845e-02 3.074055116767394208e-02 2.800438226863771057e-02 2.353400116207744405e-02 2.021053440342629806e-02 1.560713345075295626e-02 1.222737665304913374e-02 9.365489951902923951e-03 6.909920525515999591e-03 4.959620257966541879e-03 3.826171212853718331e-03 2.557642696416191370e-03 1.746091469966667325e-03 1.257379930026063849e-03 9.348271106026396224e-04 7.486349450051045257e-04 6.151547819902948100e-04 4.800484981303225355e-04 3.641287528176976327e-04 2.414736053521734688e-04 1.358348400704591469e-04 7.741343078456161303e-05 4.234253540698931480e-05 2.848937335233292739e-05 3.332532584688592872e-05 2.774396629113420692e-05 2.669549882573688554e-05 2.460340778952455138e-05 2.740935396570885337e-05 2.662859542314728327e-05 2.856096226993612815e-05 2.335011204719331286e-05 2.445947491406675597e-05 2.137083468550495525e-05 1.694299285605148833e-05 1.207404780169216823e-05 1.133618361846646661e-05 1.049208382850772434e-05 1.161412344431477378e-05 1.158295944926390208e-05 1.035635864079974517e-05 6.625331679033778983e-06 3.628954854832424414e-06 2.626371169106757370e-06 1.980770330067136573e-06 8.254629512052879032e-07 3.644531140032173267e-07 1.218547715529238824e-07 4.075332189480911351e-08 1.215336950001779599e-08
1.471167179789322965e+01 1.414957274187717218e+01 1.347814252745311059e+01 1.272431412689736874e+01 1.190530788881501856e+01 1.102367303514979824e+01 1.009127784741526490e+01 9.146716870863606630e+00 8.218644273621379170e+00 7.331414392487531018e+00 6.505864544418409778e+00 5.755941764531955052e+00 5.039634722466430183e+00 4.394356684268417190e+00 3.892240658092325223e+00 3.453697843873482221e+00 3.079079765819868530e+00 2.752828053447862189e+00 2.441997132125818926e+00 2.148977162850353562e+00 1.877913502716725302e+00 1.612787147382585884e+00 1.355437342678447621e+00 1.116386470410686060e+00 9.170889799384660535e-01 7.522483188074666760e-01 6.336923355704595640e-01 5.504513355877813652e-01 4.953191978233484893e-01 4.568560337873139310e-01 4.208635015670094681e-01 3.845431832584856324e-01 3.463732606081008081e-01 3.064918197236796149e-01 2.664829795745428664e-01 2.294575084598936277e-01 1.945759184450416845e-01 1.743968530993698918e-01 1.539453593556184829e-01 1.391965488105795790e-01 1.256102361222330988e-01 1.125933616475155441e-01 9.645364115414015171e-02 8.050946338118526724e-02 6.690029535579175568e-02 5.633970425210951122e-02 4.766846445765734325e-02 3.998752448923393460e-02 3.333558238829376075e-02 2.606134978595434776e-02 2.068716538691815765e-02 1.579037939285925923e-02 1.226464089229577399e-02 1.027185216358432462e-02 9.613219480485836119e-03 8.878604858745324860e-03 7.795335197338867060e-03 7.366675128070006469e-03 6.998551011585084879e-03 6.993588274046877440e-03 6.890464598600759029e-03 5.843458452311139223e-03 4.580528483621820052e-03 3.870091569210809546e-03 3.421557239794298117e-03 3.311900737600347120e-03 3.446049052151419975e-03 2.711427052872137419e-03 2.480875267988471265e-03 1.853794020148237650e-03 1.424439383038365566e-03 1.054543159781067300e-03 7.535062233292062891e-04 5.215027749459991580e-04 3.340855195331841302e-04 2.093579559540375223e-04 1.153975408111106225e-04 6.350932726083304805e-05 3.301952952247108809e-05 1.686116137306095756e-05 8.796896067653230781e-06 3.958004962871203931e-06 2.182445182719888488e-06 7.891464304213830781e-07 3.396093400721775267e-07 2.246133917856624885e-07 1.773383425491167882e-07 1.641241967618891862e-07 9.396215965332123605e-08 3.626836122901013091e-08 1.594535556483464869e-08 6.388086758787693248e-09 3.454894872392177204e-09 2.079944022564133624e-09 6.846621830915245532e-10 2.758100462048087720e-10 9.166152253830719300e-11 2.388790172385850107e-11 1.040377364911046731e-11 3.411907207044798543e-12
1.479768128145459194e+01 1.427134398841983653e+01 1.363584482452175450e+01 1.292547274801158963e+01 1.215731090225648536e+01 1.133896563245676603e+01 1.047794931252151862e+01 9.572680579393674449e+00 8.653571101112728314e+00 7.754852130727514670e+00 6.880606817879419523e+00 6.080678992397113625e+00 5.345727101598079400e+00 4.712633062844028942e+00 4.165997109577733504e+00 3.700358653014787169e+00 3.323221501061897509e+00 3.000105176307089838e+00 2.688784342119824533e+00 2.361087951588161982e+00 2.054033326171583962e+00 1.757782785285148197e+00 1.488054197829416170e+00 1.253034802862053487e+00 1.053334661691215590e+00 8.885908731644003300e-01 7.488521628998240365e-01 6.515948787959808808e-01 5.718579278651421127e-01 5.107309227292995413e-01 4.624985291425230405e-01 4.157663378381745711e-01 3.673565599734496256e-01 3.170921842355983733e-01 2.704034327479856170e-01 2.336308395244022784e-01 1.917252584279242889e-01 1.608387238094935723e-01 1.411787224025159992e-01 1.269519765459602989e-01 1.153427049159192197e-01 1.060789654024577172e-01 9.611898527045559248e-02 8.644195800827671194e-02 7.603007539964068418e-02 6.571693814957117741e-02 5.606394537134581912e-02 4.816743344572848445e-02 4.156696271867726250e-02 3.662344872197779988e-02 3.088423246369702974e-02 2.852001465232675836e-02 2.532134021058334364e-02 2.253369943696970426e-02 1.961278726044589360e-02 1.645769105193920639e-02 1.285426887606218142e-02 1.112114852257187203e-02 9.698987410460199743e-03 7.698734253393658966e-03 7.066175926599543682e-03 7.424907416570820928e-03 7.642876593846815308e-03 6.969780323092738400e-03 5.388671414210712864e-03 4.115479990873342590e-03 3.479085896432472774e-03 2.986335648027423507e-03 2.173838143457119433e-03 1.594671551767866836e-03 1.157620569580246729e-03 7.143661044828901376e-04 4.540038084633130295e-04 2.515192075365145193e-04 1.230336343248864125e-04 7.242613546470749958e-05 3.875622743343981754e-05 2.101751280710729993e-05 1.959846547121679497e-05 1.888611153789694874e-05 1.663512980677068489e-05 1.575213075677724982e-05 1.212348622349494565e-05 1.430630102654779807e-05 1.053495622116256028e-05 7.546207492677729194e-06 4.625722278807605420e-06 2.529634878399096078e-06 1.556108044548169205e-06 1.052738375339116917e-06 7.869258701611491498e-07 6.498988045690575048e-07 5.428906267317482762e-07 3.816871269671323482e-07 2.503219594254476491e-07 2.065439148008875771e-07 1.319097679567137313e-07 5.235765546396470951e-08 2.850533139166708102e-08 1.540416593726195387e-08
1.454229534680069058e+01 1.423930481948181992e+01 1.380201399561710218e+01 1.322901024638282585e+01 1.251212931465984113e+01 1.167838307302266898e+01 1.075652970012521870e+01 9.804240483243187754e+00 8.836090892621005111e+00 7.904232309008229151e+00 7.013763717124311015e+00 6.187840073715138445e+00 5.460696264138317879e+00 4.784408660474587904e+00 4.213403593540095748e+00 3.687810274318668480e+00 3.223867155322968081e+00 2.813983321286132711e+00 2.447406451857625065e+00 2.143418580602946655e+00 1.868363753796190574e+00 1.618905415993204588e+00 1.437128359706662639e+00 1.254597240766858413e+00 1.109442486869042233e+00 9.599195780035519876e-01 8.187813829461964010e-01 6.969335297971102072e-01 5.966060063093197030e-01 5.307344568350681469e-01 4.754931305129930230e-01 4.407045958877560676e-01 4.111567464773491776e-01 3.725840044234621784e-01 3.296304562463867605e-01 2.890508648053578544e-01 2.475012570837824555e-01 2.107452669439675019e-01 1.814961528166045279e-01 1.577954465885817725e-01 1.386523280094127397e-01 1.204556734690981346e-01 1.019802409057663090e-01 8.533985805321818441e-02 6.833532982846944603e-02 5.503879437170824257e-02 4.456748796687244607e-02 3.776199117488770324e-02 3.403761194541139040e-02 3.153330740875449206e-02 3.030855109616677201e-02 2.758482128434943531e-02 2.508226579461692377e-02 2.070499382713216971e-02 1.801188348326831015e-02 1.457221275416564418e-02 1.224921205611248336e-02 1.083207168501009940e-02 8.598291024656036854e-03 7.286795587370037582e-03 6.639881124058421777e-03 6.580050336623952285e-03 6.264306369151939786e-03 5.675556746638094237e-03 4.487629500507249285e-03 3.293035723266208355e-03 2.565099349315323133e-03 1.922075493273526711e-03 1.376341454057194947e-03 1.070660898969071247e-03 6.867656637075323896e-04 4.564119769501194805e-04 2.599925624807919921e-04 1.454855317340323956e-04 8.142688850074029645e-05 4.379939353859894414e-05 2.120372158592673262e-05 1.103195155286169595e-05 4.674809450578448845e-06 1.980585845213241754e-06 7.331977239652435151e-07 3.423565241545262258e-07 1.765800359783216295e-07 1.158468682950871305e-07 8.443925073261019087e-08 5.124190086250294962e-08 5.337239203164764135e-08 3.828248531149448438e-08 2.752645647243475472e-08 2.207616402817345530e-08 1.350899712068479551e-08 8.853681006641438394e-09 4.078829196300672752e-09 1.844530269031867813e-09 7.675666674945660025e-10 2.936586879743449569e-10 1.121077135738367550e-10 3.512308305654483230e-11 8.266519419399109051e-12 2.157673761921273853e-12
1.502657026913580296e+01 1.456495961274767659e+01 1.399931902294131802e+01 1.334635896377114150e+01 1.261608543268100036e+01 1.180900655497467078e+01 1.093805679917318052e+01 1.000700244735966749e+01 9.059491599634124981e+00 8.133670687623940410e+00 7.290621747447482370e+00 6.461707863448719280e+00 5.696312919383144546e+00 5.000083681334796637e+00 4.376416905687314340e+00 3.822236176993272228e+00 3.365906259493861352e+00 2.992411112629354886e+00 2.670524864669460818e+00 2.333807289141209829e+00 2.013760593852316649e+00 1.720202220367117452e+00 1.472238762178358140e+00 1.262226966496388991e+00 1.068328945618897574e+00 9.163693348613594081e-01 7.739726270830614707e-01 6.481623644102464388e-01 5.593127144308110976e-01 4.870584684716678936e-01 4.329221312077521922e-01 3.958513616843665206e-01 3.622119991599390687e-01 3.268606496184759402e-01 2.883820182827305789e-01 2.523781333172767649e-01 2.205018604173485108e-01 1.939232856345846634e-01 1.683112169216050558e-01 1.483811403295363374e-01 1.314826752812061350e-01 1.102509486154416851e-01 9.854973549576066805e-02 8.705278372215620453e-02 7.595211248407822413e-02 6.440592883194019846e-02 5.699078480977656097e-02 5.113810623650943965e-02 4.565927371168172766e-02 4.142069007607735581e-02 3.645048396156780335e-02 3.115480732692463284e-02 2.895941341616829756e-02 2.708398785727262476e-02 2.253423068633348195e-02 1.877324666842482281e-02 1.560248543389741206e-02 1.404833139079644973e-02 1.194982145511106972e-02 9.409872618340144393e-03 7.738986247583698984e-03 6.576579852931294969e-03 5.331464434049110190e-03 4.480351606153770011e-03 3.713797937564052021e-03 3.220294708738728577e-03 2.818693791828609345e-03 2.378213692827068401e-03 2.130479091619686891e-03 1.622967600587445561e-03 1.250791077179884024e-03 8.600341729048343025e-04 6.005913056526447245e-04 3.558715422627440478e-04 2.044428410959601245e-04 1.357470268174392738e-04 8.259508018259675930e-05 5.435215991123384911e-05 3.390764330349214695e-05 2.072913377871106447e-05 1.189702620516364238e-05 6.335112961974858294e-06 4.291234940096016054e-06 2.311023199979901885e-06 1.339182331764035144e-06 1.169812749399563636e-06 1.045016135874750332e-06 1.204664744682656561e-06 1.478301361844311493e-06 2.163737857753643892e-06 3.063540401998565335e-06 3.931988592476343292e-06 3.885025478885098987e-06 4.165951606134161979e-06 3.076008377896632724e-06 2.195181484149466934e-06 1.737323392448228254e-06 1.189586113505647682e-06 8.157659014466320677e-07 3.551719178239225953e-07
1.486436608042378360e+01 1.438977522684336918e+01 1.379100886329338849e+01 1.308741362524675900e+01 1.228567488247240291e+01 1.139232875610812812e+01 1.042869376436259721e+01 9.420834871298943369e+00 8.452615420116796230e+00 7.526591589430569940e+00 6.640343236198172683e+00 5.838114265024661798e+00 5.109154544454615809e+00 4.476101521814209505e+00 3.948244608525048438e+00 3.521291359900155182e+00 3.175385198654658847e+00 2.884082659799405590e+00 2.618701629294573063e+00 2.355625570065754015e+00 2.085317897883906646e+00 1.808237580048428272e+00 1.529908099606598126e+00 1.281582745172521465e+00 1.065838778072282667e+00 8.879805264905129558e-01 7.369629829106107977e-01 6.304033840140383926e-01 5.412984285390125549e-01 4.664814171664301012e-01 4.080417901362336508e-01 3.592927854755053607e-01 3.133072816445782727e-01 2.743196877170119286e-01 2.373709436233749914e-01 1.991035605952299614e-01 1.678172038991566917e-01 1.449556870895604144e-01 1.302266247172294833e-01 1.174144532981304390e-01 1.031397612151762760e-01 9.107692710428400007e-02 7.987201094148620173e-02 6.961120765858562487e-02 6.235049814047929212e-02 5.540712954624756048e-02 4.953740064135632448e-02 4.511679865097058956e-02 3.927191666639356232e-02 3.437009444831074650e-02 2.932082454912092115e-02 2.494789291998915706e-02 1.979945767489113898e-02 1.637026905533923993e-02 1.354826081641893193e-02 1.104907116930220305e-02 1.056570846668689403e-02 1.029900809852161113e-02 9.126666525380180625e-03 7.792990837170614589e-03 6.266559069926629262e-03 4.859236233297440678e-03 3.810146065960810964e-03 3.025265052403526035e-03 2.365267442542515110e-03 1.817201986478081356e-03 1.426527451883064521e-03 1.249542455011832436e-03 1.109488637928229392e-03 1.055448654168675889e-03 9.063903563445670003e-04 6.886754121056290565e-04 5.253750535250796766e-04 3.894034841164495907e-04 2.847342423283011716e-04 2.039442708391656133e-04 1.229632809289969383e-04 7.330448904390131023e-05 4.740910020182701249e-05 3.651315312487718592e-05 3.272440083932230600e-05 2.139829564053219083e-05 1.236633540100382823e-05 6.925770895271654287e-06 3.478837133734668486e-06 2.369784338174933792e-06 1.493504342083642863e-06 9.039978515301171399e-07 8.208613438327628849e-07 7.411444580271846783e-07 5.175616724916651585e-07 3.246963851069818543e-07 2.255536016079852324e-07 1.279886575060083195e-07 8.495372279837662684e-08 8.738888553976974281e-08 4.702880816429353011e-08 2.119212208804961216e-08 9.267339740537817584e-09 3.397284530005393005e-09
